total de voitures,Ménages sans voiture,Ménages avec une voiture,Ménages avec deux voitures ou plus,Ménages avec place(s) de stationnement,Nombre total d'accidents,Nombre de personnes tuées,Nombre de personnes indemnes,Nombre de personnes blessées, - dont blessés graves, - dont blessés légers,ville,lien
770.0,434.0,513.0,257.0,619.0,2.0,0.0,1.0,5.0,2.0,3.0,Fruges (62310),/management/ville/fruges/ville-62364
55.0,67.0,33.0,22.0,48.0,,,,,,,Monestier-Port-Dieu (19110),/management/ville/monestier-port-dieu/ville-19142
201.0,115.0,97.0,104.0,159.0,2.0,0.0,0.0,2.0,2.0,0.0,Les Salles (42440),/management/ville/les-salles/ville-42295
41.0,9.0,11.0,30.0,36.0,1.0,0.0,1.0,2.0,0.0,2.0,Chevigney-lès-Vercel (25530),/management/ville/chevigney-les-vercel/ville-25151
60.0,52.0,30.0,31.0,34.0,1.0,0.0,0.0,5.0,1.0,4.0,Graix (42220),/management/ville/graix/ville-42101
67.0,44.0,28.0,39.0,34.0,1.0,0.0,0.0,4.0,1.0,3.0,La Goulafrière (27390),/management/ville/la-goulafriere/ville-27289
263.0,244.0,137.0,126.0,198.0,1.0,0.0,0.0,1.0,1.0,0.0,Courniou (34220),/management/ville/courniou/ville-34086
92.0,34.0,38.0,53.0,87.0,1.0,0.0,1.0,1.0,1.0,0.0,Cahuzac-sur-Adour (32400),/management/ville/cahuzac-sur-adour/ville-32070
26.0,23.0,8.0,18.0,24.0,,,,,,,Hosta (64120),/management/ville/hosta/ville-64265
174.0,79.0,67.0,107.0,140.0,,,,,,,Hauteville-la-Guichard (50570),/management/ville/hauteville-la-guichard/ville-50232
143.0,37.0,64.0,78.0,133.0,1.0,1.0,0.0,0.0,0.0,0.0,Latoue (31800),/management/ville/latoue/ville-31278
213.0,39.0,90.0,124.0,188.0,1.0,0.0,1.0,1.0,0.0,1.0,Francières (60190),/management/ville/francieres/ville-60254
267.0,65.0,107.0,160.0,231.0,1.0,0.0,0.0,1.0,1.0,0.0,Autrêches (60350),/management/ville/autreches/ville-60032
2585.0,442.0,1347.0,1238.0,2331.0,2.0,1.0,1.0,1.0,1.0,0.0,Villemoisson-sur-Orge (91360),/management/ville/villemoisson-sur-orge/ville-91667
920.0,1124.0,599.0,321.0,764.0,1.0,0.0,1.0,1.0,1.0,0.0,Étel (56410),/management/ville/etel/ville-56055
192.0,45.0,88.0,103.0,126.0,1.0,0.0,1.0,1.0,1.0,0.0,Moyeuvre-Petite (57250),/management/ville/moyeuvre-petite/ville-57492
57.0,41.0,27.0,30.0,43.0,1.0,0.0,2.0,1.0,1.0,0.0,Lalande (89130),/management/ville/lalande/ville-89217
56.0,22.0,22.0,33.0,47.0,,,,,,,Tourtrès (47380),/management/ville/tourtres/ville-47313
55.0,32.0,28.0,27.0,54.0,,,,,,,Mercey-sur-Saône (70130),/management/ville/mercey-sur-saone/ville-70342
36.0,2.0,14.0,22.0,30.0,1.0,0.0,1.0,3.0,1.0,2.0,Lapeyre (65220),/management/ville/lapeyre/ville-65260
44.0,19.0,21.0,23.0,38.0,1.0,0.0,3.0,1.0,1.0,0.0,Occoches (80600),/management/ville/occoches/ville-80602
130.0,240.0,64.0,66.0,84.0,2.0,0.0,1.0,2.0,2.0,0.0,Devesset (07320),/management/ville/devesset/ville-07080
344.0,84.0,133.0,211.0,292.0,2.0,0.0,0.0,2.0,2.0,0.0,Genouillé (17430),/management/ville/genouille/ville-17174
428.0,200.0,215.0,213.0,357.0,1.0,0.0,0.0,1.0,1.0,0.0,Castelnau-de-Montmiral (81140),/management/ville/castelnau-de-montmiral/ville-81064
697.0,239.0,347.0,349.0,532.0,1.0,0.0,1.0,1.0,1.0,0.0,Canet (11200),/management/ville/canet/ville-11067
44.0,13.0,24.0,20.0,39.0,1.0,0.0,2.0,3.0,0.0,3.0,Villers-Sir-Simon (62127),/management/ville/villers-sir-simon/ville-62860
87.0,41.0,31.0,56.0,89.0,,,,,,,Ouzous (65400),/management/ville/ouzous/ville-65352
58.0,26.0,18.0,40.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,Cheppy (55270),/management/ville/cheppy/ville-55113
504.0,49.0,157.0,348.0,489.0,1.0,0.0,0.0,1.0,1.0,0.0,Hombourg (68490),/management/ville/hombourg/ville-68144
48.0,17.0,20.0,28.0,40.0,,,,,,,Villeneuve-Saint-Vistre-et-Villevotte (51120),/management/ville/villeneuve-saint-vistre-et-villevotte/ville-51628
165.0,65.0,82.0,83.0,149.0,1.0,0.0,1.0,2.0,1.0,1.0,Chiroubles (69115),/management/ville/chiroubles/ville-69058
34.0,27.0,15.0,18.0,30.0,1.0,0.0,2.0,1.0,1.0,0.0,La Chapelle-Montmoreau (24300),/management/ville/la-chapelle-montmoreau/ville-24111
652.0,211.0,261.0,391.0,580.0,1.0,0.0,0.0,1.0,1.0,0.0,Fontenay-sur-Loing (45210),/management/ville/fontenay-sur-loing/ville-45148
659.0,72.0,277.0,382.0,621.0,1.0,0.0,1.0,1.0,0.0,1.0,Nommay (25600),/management/ville/nommay/ville-25428
197.0,36.0,72.0,125.0,174.0,1.0,0.0,1.0,1.0,0.0,1.0,Eydoche (38690),/management/ville/eydoche/ville-38159
122.0,28.0,45.0,77.0,92.0,1.0,0.0,0.0,1.0,1.0,0.0,Ricaud (11400),/management/ville/ricaud/ville-11313
384.0,76.0,125.0,259.0,373.0,3.0,0.0,2.0,5.0,3.0,2.0,Freistroff (57320),/management/ville/freistroff/ville-57235
861.0,286.0,344.0,517.0,696.0,3.0,3.0,1.0,5.0,4.0,1.0,Saint-Pal-de-Mons (43620),/management/ville/saint-pal-de-mons/ville-43213
10.0,11.0,7.0,3.0,8.0,,,,,,,Valleroy (52500),/management/ville/valleroy/ville-52503
259.0,29.0,79.0,179.0,250.0,1.0,1.0,1.0,0.0,0.0,0.0,Le Mont-Saint-Adrien (60650),/management/ville/le-mont-saint-adrien/ville-60428
1271.0,1492.0,656.0,615.0,1197.0,3.0,0.0,3.0,3.0,2.0,1.0,Névez (29920),/management/ville/nevez/ville-29153
77.0,22.0,35.0,42.0,71.0,1.0,0.0,2.0,1.0,1.0,0.0,Morchies (62124),/management/ville/morchies/ville-62591
287.0,50.0,112.0,175.0,266.0,1.0,0.0,1.0,2.0,2.0,0.0,Chasnais (85400),/management/ville/chasnais/ville-85058
110.0,30.0,41.0,69.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,Ménil-sur-Belvitte (88700),/management/ville/menil-sur-belvitte/ville-88301
545.0,292.0,288.0,257.0,319.0,1.0,0.0,2.0,1.0,1.0,0.0,Les Hautes-Rivières (08800),/management/ville/les-hautes-rivieres/ville-08218
515.0,152.0,226.0,289.0,402.0,1.0,0.0,0.0,2.0,2.0,0.0,Boynes (45300),/management/ville/boynes/ville-45050
83.0,39.0,42.0,41.0,74.0,1.0,0.0,1.0,1.0,1.0,0.0,Saint-Quentin-du-Dropt (47330),/management/ville/saint-quentin-du-dropt/ville-47272
50.0,60.0,29.0,21.0,37.0,,,,,,,Laval-sur-Luzège (19550),/management/ville/laval-sur-luzege/ville-19111
14.0,40.0,7.0,7.0,11.0,,,,,,,Raon-lès-Leau (54540),/management/ville/raon-les-leau/ville-54443
43.0,19.0,21.0,22.0,35.0,,,,,,,Sauvignac (16480),/management/ville/sauvignac/ville-16365
1378.0,192.0,578.0,801.0,1241.0,1.0,0.0,1.0,1.0,0.0,1.0,Gétigné (44190),/management/ville/getigne/ville-44063
1427.0,1303.0,910.0,518.0,885.0,2.0,1.0,1.0,1.0,0.0,1.0,Le Vigan (30120),/management/ville/le-vigan/ville-30350
337.0,57.0,157.0,180.0,266.0,1.0,0.0,0.0,1.0,0.0,1.0,Couvron-et-Aumencourt (02270),/management/ville/couvron-et-aumencourt/ville-02231
78.0,12.0,16.0,62.0,73.0,1.0,0.0,0.0,3.0,1.0,2.0,Boucagnères (32550),/management/ville/boucagneres/ville-32060
4272.0,1195.0,2196.0,2076.0,2849.0,12.0,0.0,13.0,23.0,10.0,13.0,Vauvert (30600),/management/ville/vauvert/ville-30341
31.0,13.0,13.0,18.0,26.0,,,,,,,Saint-Anthot (21540),/management/ville/saint-anthot/ville-21539
20.0,12.0,9.0,11.0,20.0,1.0,0.0,0.0,2.0,2.0,0.0,Coiserette (39200),/management/ville/coiserette/ville-39157
783.0,192.0,402.0,382.0,727.0,5.0,0.0,4.0,8.0,3.0,5.0,Plouisy (22200),/management/ville/plouisy/ville-22223
70.0,20.0,22.0,48.0,56.0,,,,,,,Viefvillers (60360),/management/ville/viefvillers/ville-60673
109.0,22.0,36.0,72.0,107.0,1.0,0.0,2.0,2.0,1.0,1.0,Campigneulles-les-Grandes (62170),/management/ville/campigneulles-les-grandes/ville-62206
93.0,8.0,39.0,53.0,79.0,1.0,0.0,0.0,2.0,0.0,2.0,Craincourt (57590),/management/ville/craincourt/ville-57158
691.0,371.0,386.0,304.0,561.0,3.0,0.0,2.0,3.0,1.0,2.0,Sainte-Croix-aux-Mines (68160),/management/ville/sainte-croix-aux-mines/ville-68294
762.0,162.0,251.0,510.0,703.0,1.0,0.0,1.0,1.0,1.0,0.0,Rouffiac-Tolosan (31180),/management/ville/rouffiac-tolosan/ville-31462
197.0,101.0,105.0,92.0,153.0,,,,,,,Saint-Sylvestre (07440),/management/ville/saint-sylvestre/ville-07297
164.0,35.0,70.0,94.0,151.0,1.0,1.0,0.0,1.0,1.0,0.0,Nogent-le-Sec (27190),/management/ville/nogent-le-sec/ville-27436
7408.0,8560.0,6309.0,1099.0,5612.0,73.0,1.0,77.0,76.0,9.0,67.0,Bagnolet (93170),/management/ville/bagnolet/ville-93006
47.0,8.0,16.0,31.0,39.0,1.0,0.0,0.0,1.0,1.0,0.0,Vierville (28700),/management/ville/vierville/ville-28408
60.0,31.0,26.0,34.0,56.0,,,,,,,Église-Neuve-d'Issac (24400),/management/ville/eglise-neuve-d-issac/ville-24161
727.0,44.0,224.0,503.0,669.0,2.0,0.0,0.0,2.0,2.0,0.0,Couternon (21560),/management/ville/couternon/ville-21209
1268.0,140.0,504.0,764.0,1148.0,1.0,0.0,1.0,2.0,2.0,0.0,Biéville-Beuville (14112),/management/ville/bieville-beuville/ville-14068
1745.0,415.0,922.0,823.0,1460.0,6.0,5.0,3.0,8.0,5.0,3.0,Saint-Martin-de-Valgalgues (30520),/management/ville/saint-martin-de-valgalgues/ville-30284
6908.0,1974.0,4350.0,2558.0,6455.0,9.0,0.0,10.0,12.0,1.0,11.0,Lingolsheim (67380),/management/ville/lingolsheim/ville-67267
66.0,12.0,30.0,36.0,60.0,1.0,0.0,2.0,1.0,0.0,1.0,Fontaine-Saint-Lucien (60480),/management/ville/fontaine-saint-lucien/ville-60243
234.0,72.0,118.0,116.0,222.0,1.0,0.0,0.0,1.0,1.0,0.0,Staple (59190),/management/ville/staple/ville-59577
953.0,120.0,351.0,602.0,787.0,1.0,1.0,0.0,0.0,0.0,0.0,Ennezat (63720),/management/ville/ennezat/ville-63148
4009.0,1756.0,2379.0,1630.0,3695.0,9.0,0.0,4.0,15.0,2.0,13.0,Ussel (19200),/management/ville/ussel/ville-19275
207.0,30.0,76.0,130.0,188.0,1.0,0.0,0.0,1.0,1.0,0.0,Savignac-de-l'Isle (33910),/management/ville/savignac-de-l-isle/ville-33509
75.0,24.0,40.0,35.0,50.0,,,,,,,Crainvilliers (88140),/management/ville/crainvilliers/ville-88119
2342.0,588.0,1311.0,1030.0,1586.0,2.0,0.0,0.0,3.0,3.0,0.0,Aÿ-Champagne (51150),/management/ville/ay-champagne/ville-51030
135.0,40.0,55.0,79.0,130.0,1.0,0.0,0.0,2.0,1.0,1.0,La Croix-de-la-Rochette (73110),/management/ville/la-croix-de-la-rochette/ville-73095
44.0,56.0,18.0,25.0,25.0,1.0,0.0,2.0,1.0,1.0,0.0,La Buxerette (36140),/management/ville/la-buxerette/ville-36028
354.0,667.0,213.0,141.0,285.0,1.0,0.0,0.0,1.0,1.0,0.0,Carolles (50740),/management/ville/carolles/ville-50102
200.0,21.0,73.0,126.0,182.0,1.0,0.0,1.0,1.0,1.0,0.0,Sars-et-Rosières (59230),/management/ville/sars-et-rosieres/ville-59554
227.0,69.0,96.0,131.0,190.0,1.0,0.0,2.0,2.0,2.0,0.0,Marcilly-sur-Vienne (37800),/management/ville/marcilly-sur-vienne/ville-37147
378.0,71.0,159.0,219.0,337.0,4.0,0.0,4.0,11.0,5.0,6.0,Saint-Denis-sur-Loire (41000),/management/ville/saint-denis-sur-loire/ville-41206
129.0,43.0,50.0,78.0,112.0,1.0,0.0,0.0,1.0,1.0,0.0,Saint-Pierre-Aigle (02600),/management/ville/saint-pierre-aigle/ville-02687
2653.0,576.0,1307.0,1346.0,2151.0,7.0,1.0,5.0,12.0,5.0,7.0,Bellegarde (30127),/management/ville/bellegarde/ville-30034
1557.0,438.0,685.0,872.0,1331.0,3.0,1.0,3.0,9.0,7.0,2.0,Ardentes (36120),/management/ville/ardentes/ville-36005
141.0,156.0,77.0,64.0,94.0,2.0,0.0,1.0,2.0,2.0,0.0,Saint-Étienne-d'Albagnan (34390),/management/ville/saint-etienne-d-albagnan/ville-34250
119.0,56.0,55.0,64.0,105.0,2.0,1.0,1.0,1.0,1.0,0.0,Levaré (53120),/management/ville/levare/ville-53132
1128.0,139.0,452.0,676.0,1045.0,2.0,0.0,1.0,2.0,0.0,2.0,Pulversheim (68840),/management/ville/pulversheim/ville-68258
77.0,62.0,42.0,35.0,47.0,2.0,2.0,1.0,1.0,0.0,1.0,Uza (40170),/management/ville/uza/ville-40322
2841.0,629.0,1638.0,1204.0,2431.0,6.0,1.0,7.0,9.0,6.0,3.0,Terville (57180),/management/ville/terville/ville-57666
1068.0,181.0,467.0,601.0,870.0,1.0,0.0,0.0,5.0,4.0,1.0,Ampuis (69420),/management/ville/ampuis/ville-69007
111.0,30.0,42.0,70.0,107.0,1.0,0.0,0.0,1.0,1.0,0.0,Arbérats-Sillègue (64120),/management/ville/arberats-sillegue/ville-64034
65.0,23.0,29.0,36.0,56.0,,,,,,,Voissay (17400),/management/ville/voissay/ville-17481
350.0,131.0,144.0,206.0,295.0,1.0,0.0,1.0,1.0,1.0,0.0,Sainte-Gemmes-le-Robert (53600),/management/ville/sainte-gemmes-le-robert/ville-53218
189.0,54.0,69.0,120.0,163.0,1.0,0.0,0.0,4.0,1.0,3.0,Sandrans (01400),/management/ville/sandrans/ville-01393
6108.0,2510.0,3875.0,2232.0,5003.0,3.0,0.0,2.0,7.0,3.0,4.0,Saint-Avold (57500),/management/ville/saint-avold/ville-57606
198.0,10.0,61.0,137.0,179.0,1.0,0.0,5.0,1.0,1.0,0.0,Émalleville (27930),/management/ville/emalleville/ville-27216
586.0,229.0,289.0,296.0,539.0,2.0,0.0,1.0,2.0,1.0,1.0,Ruffiac (56140),/management/ville/ruffiac/ville-56200
65.0,45.0,36.0,29.0,45.0,,,,,,,Pouy-sur-Vannes (10290),/management/ville/pouy-sur-vannes/ville-10301
861.0,90.0,314.0,547.0,769.0,1.0,1.0,0.0,0.0,0.0,0.0,Treffléan (56250),/management/ville/trefflean/ville-56255
105.0,13.0,42.0,63.0,94.0,,,,,,,Obrechies (59680),/management/ville/obrechies/ville-59442
135.0,245.0,62.0,73.0,81.0,6.0,0.0,1.0,6.0,4.0,2.0,Santo-Pietro-di-Tenda (20217),/management/ville/santo-pietro-di-tenda/ville-2B314
10.0,8.0,5.0,4.0,11.0,,,,,,,Montivernage (25110),/management/ville/montivernage/ville-25401
1611.0,208.0,680.0,932.0,1391.0,1.0,0.0,0.0,1.0,0.0,1.0,Chazay-d'Azergues (69380),/management/ville/chazay-d-azergues/ville-69052
811.0,92.0,309.0,502.0,740.0,1.0,0.0,1.0,2.0,1.0,1.0,Drefféac (44530),/management/ville/dreffeac/ville-44053
340.0,43.0,108.0,232.0,263.0,4.0,0.0,5.0,8.0,1.0,7.0,Dracé (69220),/management/ville/drace/ville-69077
45.0,7.0,18.0,27.0,33.0,,,,,,,Viviès (09500),/management/ville/vivies/ville-09341
35.0,2.0,13.0,22.0,34.0,,,,,,,Zincourt (88330),/management/ville/zincourt/ville-88532
369.0,198.0,179.0,190.0,316.0,2.0,0.0,1.0,4.0,3.0,1.0,Saint-Maurice-des-Lions (16500),/management/ville/saint-maurice-des-lions/ville-16337
214.0,131.0,112.0,102.0,185.0,1.0,0.0,1.0,1.0,1.0,0.0,La Chapelle-Thècle (71470),/management/ville/la-chapelle-thecle/ville-71097
372.0,112.0,174.0,199.0,283.0,1.0,1.0,0.0,3.0,3.0,0.0,Verdelais (33490),/management/ville/verdelais/ville-33543
30.0,8.0,10.0,20.0,19.0,1.0,0.0,1.0,2.0,2.0,0.0,Les Granges (10210),/management/ville/les-granges/ville-10168
3056.0,1087.0,1706.0,1350.0,2639.0,3.0,0.0,2.0,3.0,2.0,1.0,Faverges-Seythenex (74210),/management/ville/faverges-seythenex/ville-74123
49.0,13.0,17.0,32.0,37.0,,,,,,,Sainte-Croix (02820),/management/ville/sainte-croix/ville-02675
424.0,96.0,175.0,250.0,337.0,1.0,1.0,0.0,3.0,1.0,2.0,Tresserre (66300),/management/ville/tresserre/ville-66214
251.0,83.0,124.0,127.0,215.0,1.0,0.0,0.0,2.0,2.0,0.0,Plassac (17240),/management/ville/plassac/ville-17279
166.0,33.0,69.0,98.0,131.0,,,,,,,Saint-Saturnin-du-Limet (53800),/management/ville/saint-saturnin-du-limet/ville-53253
256.0,213.0,133.0,123.0,216.0,1.0,0.0,1.0,1.0,1.0,0.0,Rocamadour (46500),/management/ville/rocamadour/ville-46240
231.0,42.0,89.0,142.0,195.0,1.0,0.0,2.0,2.0,2.0,0.0,Arquenay (53170),/management/ville/arquenay/ville-53009
888.0,521.0,553.0,335.0,653.0,4.0,1.0,4.0,3.0,3.0,0.0,Maurs (15600),/management/ville/maurs/ville-15122
678.0,73.0,299.0,379.0,615.0,1.0,0.0,1.0,1.0,1.0,0.0,Breuil-Magné (17870),/management/ville/breuil-magne/ville-17065
377.0,142.0,140.0,237.0,293.0,2.0,0.0,1.0,3.0,1.0,2.0,Luzillé (37150),/management/ville/luzille/ville-37141
257.0,362.0,128.0,128.0,141.0,2.0,0.0,2.0,5.0,1.0,4.0,Aregno (20220),/management/ville/aregno/ville-2B020
198.0,165.0,81.0,117.0,159.0,,,,,,,Étrigny (71240),/management/ville/etrigny/ville-71193
57.0,45.0,29.0,28.0,52.0,1.0,0.0,0.0,1.0,1.0,0.0,Saint-Just (24320),/management/ville/saint-just/ville-24434
270.0,25.0,118.0,152.0,228.0,1.0,0.0,0.0,1.0,1.0,0.0,Montigny-lès-Vesoul (70000),/management/ville/montigny-les-vesoul/ville-70363
315.0,205.0,200.0,115.0,132.0,1.0,0.0,0.0,1.0,0.0,1.0,Pont-en-Royans (38680),/management/ville/pont-en-royans/ville-38319
10717.0,3260.0,6291.0,4426.0,8876.0,91.0,0.0,86.0,119.0,13.0,106.0,Tremblay-en-France (93290),/management/ville/tremblay-en-france/ville-93073
66.0,73.0,34.0,33.0,56.0,,,,,,,Planzolles (07230),/management/ville/planzolles/ville-07176
595.0,66.0,238.0,357.0,544.0,2.0,1.0,2.0,1.0,0.0,1.0,Deûlémont (59890),/management/ville/deulemont/ville-59173
73.0,24.0,28.0,45.0,67.0,1.0,1.0,2.0,0.0,0.0,0.0,Bragassargues (30260),/management/ville/bragassargues/ville-30050
477.0,666.0,268.0,209.0,374.0,1.0,0.0,2.0,1.0,1.0,0.0,Bourg-Madame (66760),/management/ville/bourg-madame/ville-66025
75.0,18.0,27.0,48.0,76.0,,,,,,,Saint-Jean-de-Bassel (57930),/management/ville/saint-jean-de-bassel/ville-57613
351.0,81.0,139.0,212.0,332.0,2.0,1.0,0.0,4.0,1.0,3.0,Saint-Maurice-Colombier (25260),/management/ville/saint-maurice-colombier/ville-25524
463.0,284.0,200.0,263.0,381.0,1.0,0.0,0.0,1.0,1.0,0.0,Naujac-sur-Mer (33990),/management/ville/naujac-sur-mer/ville-33300
207.0,81.0,98.0,109.0,188.0,1.0,0.0,1.0,1.0,1.0,0.0,Giverny (27620),/management/ville/giverny/ville-27285
2659.0,1333.0,1331.0,1328.0,2022.0,2.0,1.0,5.0,2.0,1.0,1.0,Châtel-Guyon (63140),/management/ville/chatel-guyon/ville-63103
92.0,65.0,41.0,51.0,84.0,1.0,0.0,1.0,2.0,2.0,0.0,Cressia (39270),/management/ville/cressia/ville-39180
139.0,102.0,63.0,75.0,98.0,1.0,0.0,0.0,1.0,0.0,1.0,Merle-Leignec (42380),/management/ville/merle-leignec/ville-42142
70.0,38.0,21.0,49.0,61.0,1.0,0.0,1.0,1.0,0.0,1.0,Saint-Léger-Dubosq (14430),/management/ville/saint-leger-dubosq/ville-14606
14274.0,9983.0,9876.0,4399.0,10144.0,24.0,2.0,23.0,30.0,18.0,12.0,Montluçon (03100),/management/ville/montlucon/ville-03185
37.0,12.0,12.0,26.0,34.0,1.0,0.0,0.0,1.0,1.0,0.0,Vaudesincourt (51600),/management/ville/vaudesincourt/ville-51600
42.0,21.0,15.0,26.0,36.0,,,,,,,Benoisey (21500),/management/ville/benoisey/ville-21064
430.0,146.0,212.0,219.0,366.0,1.0,0.0,0.0,1.0,1.0,0.0,Larchamp (53220),/management/ville/larchamp/ville-53126
133.0,22.0,47.0,86.0,123.0,1.0,0.0,0.0,1.0,1.0,0.0,Le Bois-Robert (76590),/management/ville/le-bois-robert/ville-76112
519.0,261.0,257.0,262.0,426.0,1.0,0.0,1.0,2.0,0.0,2.0,Saint-Viâtre (41210),/management/ville/saint-viatre/ville-41231
38.0,5.0,19.0,19.0,38.0,1.0,0.0,0.0,1.0,1.0,0.0,Breconchaux (25640),/management/ville/breconchaux/ville-25088
188.0,31.0,74.0,113.0,154.0,1.0,0.0,0.0,2.0,1.0,1.0,Cannectancourt (60310),/management/ville/cannectancourt/ville-60126
50.0,86.0,27.0,23.0,39.0,1.0,0.0,0.0,2.0,1.0,1.0,Vauclaix (58140),/management/ville/vauclaix/ville-58305
418.0,409.0,232.0,186.0,277.0,1.0,0.0,0.0,2.0,2.0,0.0,Santa-Reparata-di-Balagna (20220),/management/ville/santa-reparata-di-balagna/ville-2B316
7450.0,2400.0,4511.0,2940.0,4743.0,4.0,0.0,9.0,7.0,3.0,4.0,Coudekerque-Branche (59210),/management/ville/coudekerque-branche/ville-59155
191.0,60.0,74.0,117.0,171.0,1.0,0.0,0.0,1.0,0.0,1.0,Domsure (01270),/management/ville/domsure/ville-01147
46.0,11.0,22.0,25.0,42.0,1.0,0.0,0.0,1.0,1.0,0.0,Voisines (52200),/management/ville/voisines/ville-52545
225.0,53.0,81.0,144.0,171.0,1.0,0.0,0.0,1.0,1.0,0.0,Villeneuve-Lécussan (31580),/management/ville/villeneuve-lecussan/ville-31586
548.0,113.0,266.0,282.0,467.0,2.0,0.0,1.0,2.0,1.0,1.0,Cantin (59169),/management/ville/cantin/ville-59126
77.0,58.0,38.0,39.0,76.0,1.0,2.0,0.0,1.0,0.0,1.0,Minot (21510),/management/ville/minot/ville-21415
445.0,77.0,206.0,238.0,376.0,1.0,1.0,0.0,1.0,0.0,1.0,Aubigny-au-Bac (59265),/management/ville/aubigny-au-bac/ville-59026
38.0,12.0,19.0,19.0,36.0,,,,,,,Pierre-Morains (51130),/management/ville/pierre-morains/ville-51430
289.0,164.0,171.0,117.0,242.0,,,,,,,Gouarec (22570),/management/ville/gouarec/ville-22064
4103.0,924.0,2491.0,1612.0,3619.0,8.0,0.0,10.0,8.0,6.0,2.0,Le Passage (47520),/management/ville/le-passage/ville-47201
80.0,63.0,40.0,40.0,74.0,1.0,0.0,0.0,2.0,0.0,2.0,Saint-Racho (71800),/management/ville/saint-racho/ville-71473
82.0,38.0,39.0,43.0,70.0,,,,,,,Lentillac-Saint-Blaise (46100),/management/ville/lentillac-saint-blaise/ville-46168
74.0,84.0,32.0,42.0,68.0,1.0,1.0,0.0,1.0,0.0,1.0,Metz-le-Comte (58190),/management/ville/metz-le-comte/ville-58165
70.0,24.0,24.0,46.0,61.0,1.0,0.0,1.0,1.0,1.0,0.0,Seichebrières (45530),/management/ville/seichebrieres/ville-45305
715.0,718.0,397.0,318.0,617.0,1.0,0.0,4.0,2.0,1.0,1.0,Argences en Aubrac (12210),/management/ville/argences-en-aubrac/ville-12223
621.0,41.0,254.0,367.0,551.0,2.0,2.0,0.0,1.0,1.0,0.0,Beauvallon (26800),/management/ville/beauvallon/ville-26042
1187.0,247.0,581.0,606.0,920.0,4.0,0.0,12.0,4.0,1.0,3.0,Saint-Denis-de-l'Hôtel (45550),/management/ville/saint-denis-de-l-hotel/ville-45273
796.0,93.0,320.0,476.0,762.0,1.0,1.0,1.0,0.0,0.0,0.0,Cintré (35310),/management/ville/cintre/ville-35080
60.0,16.0,20.0,40.0,47.0,1.0,0.0,0.0,1.0,1.0,0.0,Marmont-Pachas (47220),/management/ville/marmont-pachas/ville-47158
328.0,117.0,119.0,209.0,293.0,2.0,0.0,1.0,3.0,0.0,3.0,Antully (71400),/management/ville/antully/ville-71010
49.0,47.0,32.0,17.0,47.0,,,,,,,Azat-Châtenet (23210),/management/ville/azat-chatenet/ville-23014
109.0,12.0,33.0,76.0,96.0,1.0,0.0,2.0,1.0,0.0,1.0,Larivière (90150),/management/ville/lariviere/ville-90062
258.0,106.0,103.0,154.0,201.0,,,,,,,Saint-Vincent-de-Connezac (24190),/management/ville/saint-vincent-de-connezac/ville-24509
203.0,71.0,70.0,133.0,185.0,1.0,0.0,1.0,1.0,1.0,0.0,Saint-Pardoux-l'Ortigier (19270),/management/ville/saint-pardoux-l-ortigier/ville-19234
3174.0,8921.0,2033.0,1141.0,2883.0,5.0,0.0,5.0,10.0,3.0,7.0,Cavalaire-sur-Mer (83240),/management/ville/cavalaire-sur-mer/ville-83036
651.0,97.0,222.0,428.0,532.0,1.0,0.0,0.0,3.0,2.0,1.0,Mouzeil (44850),/management/ville/mouzeil/ville-44107
621.0,129.0,243.0,377.0,566.0,2.0,0.0,1.0,2.0,1.0,1.0,Nostang (56690),/management/ville/nostang/ville-56148
121.0,72.0,57.0,64.0,93.0,1.0,0.0,0.0,3.0,0.0,3.0,Verneuil (58300),/management/ville/verneuil/ville-58306
1613.0,1290.0,1144.0,469.0,973.0,1.0,1.0,1.0,0.0,0.0,0.0,Bohain-en-Vermandois (02110),/management/ville/bohain-en-vermandois/ville-02095
43.0,28.0,16.0,27.0,42.0,,,,,,,Ponsan-Soubiran (32300),/management/ville/ponsan-soubiran/ville-32324
26.0,4.0,13.0,12.0,25.0,,,,,,,Auge (08380),/management/ville/auge/ville-08030
386.0,39.0,140.0,246.0,360.0,1.0,0.0,0.0,1.0,1.0,0.0,Saint-Martin-des-Tilleuls (85130),/management/ville/saint-martin-des-tilleuls/ville-85247
332.0,108.0,163.0,169.0,231.0,1.0,1.0,0.0,2.0,0.0,2.0,Estrée-Blanche (62145),/management/ville/estree-blanche/ville-62313
1726.0,230.0,664.0,1062.0,1501.0,1.0,0.0,1.0,1.0,1.0,0.0,Pujaut (30131),/management/ville/pujaut/ville-30209
162.0,149.0,80.0,82.0,131.0,1.0,0.0,0.0,1.0,1.0,0.0,Sainte-Orse (24210),/management/ville/sainte-orse/ville-24473
80.0,53.0,42.0,38.0,70.0,,,,,,,Petit-Bersac (24600),/management/ville/petit-bersac/ville-24323
260.0,751.0,135.0,125.0,151.0,1.0,0.0,1.0,1.0,0.0,1.0,Belgodère (20226),/management/ville/belgodere/ville-2B034
374.0,60.0,138.0,236.0,330.0,1.0,1.0,1.0,1.0,1.0,0.0,Saint-Pierre-de-Bailleul (27920),/management/ville/saint-pierre-de-bailleul/ville-27589
